policy,trial_id,checkpoint,seed,profile,direction,beta,hold_duration,pulse_duration,ramp_up_s,ramp_down_s,box_mass,peak_force_N,impulse_Ns,physical_failure,termination_reason,contact_loss,max_hand_box_relative_speed,box_displacement_along_force,robot_displacement_along_force,final_confirmed_carry,task_success,object2goal_distance_final,initial_state_signature_sha1,initial_state_signature_json,policy_label,scheduled_force,condition_id,trace_rows,force_trace_present,trace_start_policy_step,force_on_policy_step,force_onset_steps_from_trace_start,force_rows,response_rows,final_trace_impulse_Ns,peak_external_force_N,both_contact_response_rate,any_contact_loss_response,peak_response_rel_speed_mps,mean_response_rel_speed_mps,peak_box_lin_speed_mps,peak_box_ang_speed_radps,mean_resistive_hand_force_N,peak_resistive_hand_force_N,mean_force_closure_residual,peak_force_closure_residual,mean_combined_hand_proxy_N,mean_hand_load_asymmetry
pi,T0115,legged_gym/logs/Jul09_from_55500/model_73500.pt,2,smooth_hold,+box_y,0.5,0.5,0.1,0.15,0.15,1.125,5.518125057220459,3.586781052809444,0,,0,0.4441379904747009,0.0385005734860897,-0.2420604974031448,1,0,0.563774824142456,2ca4c43e9b058a9fcccad1b2232bb36b094477aa,"{""box_angular_velocity"":[0.672618151,-0.300420433,0.179238752],""box_linear_velocity"":[0.033689652,-0.002563326,-0.186210856],""box_mass"":1.125,""box_pose"":[0.550548136,-4.4258e-05,0.132714629,0.001759084,-0.00635018,0.685543656,0.728001714],""dof_position"":[-0.237285301,-0.026350558,0.005896532,0.430966944,-0.16551204,0.055689678,0.132243916,0.032053489,0.046180256,0.269787073,-0.251025379,0.020427672,0.103851572,0.004671078,0.038377546,-0.071688324,0.111822061,-0.005959525,0.347464085,-0.143093005,-0.147227928,-0.067092627,-0.393885165,-0.158520728,0.130056649,0.653409958,0.040091336,-0.132863685,0.135726064],""dof_velocity"":[-3.69987011,-2.04023695,-0.219868556,-14.315044403,-0.977586269,-2.914503098,-8.073449135,-2.565349817,-2.709582567,5.553555012,-0.017191259,-2.663327694,-0.661635637,-3.170675993,-11.556290627,0.988226235,-0.195298359,1.803678989,16.630430222,2.109781742,-13.163048744,-1.939331055,1.677898407,9.73107338,-11.54144001,15.634000778,-13.568096161,-10.718770981,5.724619389],""goal"":[-3.450000048,0.0,0.18273592],""robot_root_angular_velocity"":[-1.431528211,-7.326596737,1.130014539],""robot_root_linear_velocity"":[-0.336922407,0.054843113,-0.045488797],""robot_root_pose"":[2.28360796,0.002504884,0.79816258,-0.089187384,0.011171118,0.995951295,0.001305299]}",PI policy,True,2|smooth_hold|+box_y|0.5|0.5,2360,1,64786,65236.0,450.0,160,560,3.586781052809444,5.518124580383301,0.9982142857142857,1.0,0.4494229257106781,0.21763839694405238,1.3287216424942017,2.607008934020996,-0.14194485600954587,2.016432046890259,0.09826769324967499,0.5787704586982727,4.060701838721122,0.07249853778141636
pi,T0116,legged_gym/logs/Jul09_from_55500/model_73500.pt,2,smooth_hold,+box_y,0.5,1.0,0.1,0.15,0.15,1.125,5.518125057220459,6.34584386147305,0,,1,2.6604466438293457,0.0752963349223136,-0.5758054852485657,0,1,0.0229589603841304,410109faed18eb3b325205da440287c4019d3bc8,"{""box_angular_velocity"":[0.191947207,0.006118039,0.664487541],""box_linear_velocity"":[-0.039299026,0.006130475,-0.219697267],""box_mass"":1.125,""box_pose"":[0.549326956,0.000116306,0.132140562,0.001038587,-0.000986596,0.689012468,0.724747956],""dof_position"":[-0.237823799,-0.026084596,0.005835036,0.43116805,-0.165256754,0.055718299,0.131622598,0.032263599,0.046130739,0.269822121,-0.250517935,0.020501586,0.104474731,0.005081747,0.038876899,-0.070605934,0.113002524,-0.005427053,0.343425781,-0.144832775,-0.144637167,-0.068351276,-0.395613819,-0.15774326,0.128731355,0.655512154,0.039140075,-0.133445516,0.135657594],""dof_velocity"":[-3.707951307,-2.036995411,-0.240689486,-14.312870026,-0.964162707,-2.907890081,-8.078338623,-2.558558702,-2.729467154,5.536801338,0.005022541,-2.658642292,-0.639925718,-3.143877506,-11.5024786,1.034455061,-0.159092203,1.822894692,16.415744781,2.045906305,-13.029308319,-1.994744301,1.563122272,9.718444824,-11.556294441,15.747284889,-13.546073914,-10.761672974,5.661726952],""goal"":[-3.450000048,0.0,0.18273592],""robot_root_angular_velocity"":[-1.416050911,-7.311707497,1.132467031],""robot_root_linear_velocity"":[-0.327131838,0.052171949,-0.042033564],""robot_root_pose"":[2.283779144,0.00246428,0.79822439,-0.089227058,0.011023303,0.995949328,0.001399721]}",PI policy,True,2|smooth_hold|+box_y|0.5|1.0,2380,1,65377,65807.0,430.0,260,660,6.34584386147305,5.518125057220459,0.8818181818181818,1.0,2.764976501464844,0.36775377071039245,2.6115152835845947,6.691810607910156,-0.11578879569741812,18.62725067138672,0.18222482642864413,1.0,4.732723473046313,0.10076509621027398
pi,T0117,legged_gym/logs/Jul09_from_55500/model_73500.pt,2,smooth_hold,+box_y,0.5,2.0,0.1,0.15,0.15,1.125,5.518125057220459,11.86396988155992,0,,1,2.3780722618103027,0.3045794665813446,-0.1065122187137603,0,1,0.0273962430655956,2ca4c43e9b058a9fcccad1b2232bb36b094477aa,"{""box_angular_velocity"":[0.672618151,-0.300420433,0.179238752],""box_linear_velocity"":[0.033689652,-0.002563326,-0.186210856],""box_mass"":1.125,""box_pose"":[0.550548136,-4.4258e-05,0.132714629,0.001759084,-0.00635018,0.685543656,0.728001714],""dof_position"":[-0.237285301,-0.026350558,0.005896532,0.430966944,-0.16551204,0.055689678,0.132243916,0.032053489,0.046180256,0.269787073,-0.251025379,0.020427672,0.103851572,0.004671078,0.038377546,-0.071688324,0.111822061,-0.005959525,0.347464085,-0.143093005,-0.147227928,-0.067092627,-0.393885165,-0.158520728,0.130056649,0.653409958,0.040091336,-0.132863685,0.135726064],""dof_velocity"":[-3.69987011,-2.04023695,-0.219868556,-14.315044403,-0.977586269,-2.914503098,-8.073449135,-2.565349817,-2.709582567,5.553555012,-0.017191259,-2.663327694,-0.661635637,-3.170675993,-11.556290627,0.988226235,-0.195298359,1.803678989,16.630430222,2.109781742,-13.163048744,-1.939331055,1.677898407,9.73107338,-11.54144001,15.634000778,-13.568096161,-10.718770981,5.724619389],""goal"":[-3.450000048,0.0,0.18273592],""robot_root_angular_velocity"":[-1.431528211,-7.326596737,1.130014539],""robot_root_linear_velocity"":[-0.336922407,0.054843113,-0.045488797],""robot_root_pose"":[2.28360796,0.002504884,0.79816258,-0.089187384,0.011171118,0.995951295,0.001305299]}",PI policy,True,2|smooth_hold|+box_y|0.5|2.0,2616,1,65973,66412.0,439.0,460,860,11.86396988155992,5.518125534057617,0.8325581395348837,1.0,2.4766685962677,0.3935470010771221,2.4162521362304688,4.841435432434082,-2.953987687590077,13.809317588806152,0.21266337438797184,1.0,7.583732693451782,0.09875619218341744
pi,T0118,legged_gym/logs/Jul09_from_55500/model_73500.pt,2,smooth_hold,+box_y,0.7,0.5,0.1,0.15,0.15,1.125,7.725375175476074,5.021493912694646,0,,1,2.822667360305786,-0.8713588118553162,-0.0895276889204979,0,1,0.0935214385390281,7c1f2a968712bc151137881b9419bd55575a31fd,"{""box_angular_velocity"":[0.672560871,-0.300383776,0.179341763],""box_linear_velocity"":[0.033707943,-0.002564036,-0.186203152],""box_mass"":1.125,""box_pose"":[0.550548553,-4.4268e-05,0.132714778,0.001759038,-0.006349898,0.685544312,0.728000998],""dof_position"":[-0.237283826,-0.026351757,0.005896891,0.430968344,-0.165513381,0.055688914,0.132245973,0.032052509,0.046179473,0.269787699,-0.251026005,0.020426875,0.103852563,0.004665846,0.038380884,-0.071675062,0.111795455,-0.005968498,0.34747076,-0.14306967,-0.147254318,-0.067078635,-0.393885612,-0.158518717,0.130054608,0.653409719,0.040091705,-0.132863715,0.135724962],""dof_velocity"":[-3.699853659,-2.040274858,-0.219844058,-14.314961433,-0.977654457,-2.914536476,-8.073411942,-2.565372705,-2.709612608,5.553611279,-0.017200902,-2.663356066,-0.661596179,-3.17101717,-11.556139946,0.988642991,-0.196054056,1.803285122,16.63104248,2.110189915,-13.164363861,-1.938727617,1.677851558,9.731161118,-11.541464806,15.633981705,-13.567970276,-10.718790054,5.724478245],""goal"":[-3.450000048,0.0,0.18273592],""robot_root_angular_velocity"":[-1.431691766,-7.326523781,1.130100608],""robot_root_linear_velocity"":[-0.33690089,0.054902196,-0.04550327],""robot_root_pose"":[2.283609629,0.002505902,0.798162699,-0.08918605,0.011172494,0.995951355,0.001304639]}",PI policy,True,2|smooth_hold|+box_y|0.7|0.5,2468,1,66628,67105.0,477.0,160,560,5.021493912694646,7.725375175476074,0.8625,1.0,2.822667360305786,0.4404666371111359,2.6348114013671875,8.0221586227417,0.19984453879463088,3.159705400466919,0.0952908969060185,1.0,3.1454933533445,0.06055594850061291
pi,T0119,legged_gym/logs/Jul09_from_55500/model_73500.pt,2,smooth_hold,+box_y,0.7,1.0,0.1,0.15,0.15,1.125,7.725375,0.0,1,head_low,0,,,,0,0,4.005419731140137,2ca4c43e9b058a9fcccad1b2232bb36b094477aa,"{""box_angular_velocity"":[0.672618151,-0.300420433,0.179238752],""box_linear_velocity"":[0.033689652,-0.002563326,-0.186210856],""box_mass"":1.125,""box_pose"":[0.550548136,-4.4258e-05,0.132714629,0.001759084,-0.00635018,0.685543656,0.728001714],""dof_position"":[-0.237285301,-0.026350558,0.005896532,0.430966944,-0.16551204,0.055689678,0.132243916,0.032053489,0.046180256,0.269787073,-0.251025379,0.020427672,0.103851572,0.004671078,0.038377546,-0.071688324,0.111822061,-0.005959525,0.347464085,-0.143093005,-0.147227928,-0.067092627,-0.393885165,-0.158520728,0.130056649,0.653409958,0.040091336,-0.132863685,0.135726064],""dof_velocity"":[-3.69987011,-2.04023695,-0.219868556,-14.315044403,-0.977586269,-2.914503098,-8.073449135,-2.565349817,-2.709582567,5.553555012,-0.017191259,-2.663327694,-0.661635637,-3.170675993,-11.556290627,0.988226235,-0.195298359,1.803678989,16.630430222,2.109781742,-13.163048744,-1.939331055,1.677898407,9.73107338,-11.54144001,15.634000778,-13.568096161,-10.718770981,5.724619389],""goal"":[-3.450000048,0.0,0.18273592],""robot_root_angular_velocity"":[-1.431528211,-7.326596737,1.130014539],""robot_root_linear_velocity"":[-0.336922407,0.054843113,-0.045488797],""robot_root_pose"":[2.28360796,0.002504884,0.79816258,-0.089187384,0.011171118,0.995951295,0.001305299]}",PI policy,False,2|smooth_hold|+box_y|0.7|1.0,124,0,67246,,,0,0,0.0,,,,,,,,,,,,,
pi,T0120,legged_gym/logs/Jul09_from_55500/model_73500.pt,2,smooth_hold,+box_y,0.7,2.0,0.1,0.15,0.15,1.125,7.725375175476074,16.60955666956569,0,,1,0.7865076065063477,0.97074156999588,0.5680798292160034,1,0,0.4994305670261383,2ca4c43e9b058a9fcccad1b2232bb36b094477aa,"{""box_angular_velocity"":[0.672618151,-0.300420433,0.179238752],""box_linear_velocity"":[0.033689652,-0.002563326,-0.186210856],""box_mass"":1.125,""box_pose"":[0.550548136,-4.4258e-05,0.132714629,0.001759084,-0.00635018,0.685543656,0.728001714],""dof_position"":[-0.237285301,-0.026350558,0.005896532,0.430966944,-0.16551204,0.055689678,0.132243916,0.032053489,0.046180256,0.269787073,-0.251025379,0.020427672,0.103851572,0.004671078,0.038377546,-0.071688324,0.111822061,-0.005959525,0.347464085,-0.143093005,-0.147227928,-0.067092627,-0.393885165,-0.158520728,0.130056649,0.653409958,0.040091336,-0.132863685,0.135726064],""dof_velocity"":[-3.69987011,-2.04023695,-0.219868556,-14.315044403,-0.977586269,-2.914503098,-8.073449135,-2.565349817,-2.709582567,5.553555012,-0.017191259,-2.663327694,-0.661635637,-3.170675993,-11.556290627,0.988226235,-0.195298359,1.803678989,16.630430222,2.109781742,-13.163048744,-1.939331055,1.677898407,9.73107338,-11.54144001,15.634000778,-13.568096161,-10.718770981,5.724619389],""goal"":[-3.450000048,0.0,0.18273592],""robot_root_angular_velocity"":[-1.431528211,-7.326596737,1.130014539],""robot_root_linear_velocity"":[-0.336922407,0.054843113,-0.045488797],""robot_root_pose"":[2.28360796,0.002504884,0.79816258,-0.089187384,0.011171118,0.995951295,0.001305299]}",PI policy,True,2|smooth_hold|+box_y|0.7|2.0,2440,1,67278,67673.0,395.0,460,860,16.60955666956569,7.725375175476074,0.9593023255813954,1.0,0.8511382937431335,0.2779074616665237,1.7089043855667114,4.094224452972412,-1.396987455476855,18.727767944335938,0.17065969574140644,0.9381930232048036,5.9837407862897525,0.11379770380519273
pi,T0121,legged_gym/logs/Jul09_from_55500/model_73500.pt,2,smooth_hold,+box_y,0.9,0.5,0.1,0.15,0.15,1.125,9.932625,0.0,1,head_low,0,,,,0,0,4.002978801727295,edd06ad0784f5d46f6bc75c9204c78f2f168c15c,"{""box_angular_velocity"":[-0.234670579,-0.042546015,0.385244995],""box_linear_velocity"":[-0.066514082,0.002335779,-0.227387249],""box_mass"":1.125,""box_pose"":[0.548842549,4.8721e-05,0.132003337,-0.002000896,0.001211516,0.687127352,0.726533175],""dof_position"":[-0.237693697,-0.025846466,0.00589236,0.431143194,-0.165092587,0.055669609,0.131548122,0.032427292,0.04616081,0.269992203,-0.250382096,0.020463973,0.104335494,0.004853845,0.03959991,-0.070802853,0.111491017,-0.005978295,0.344690561,-0.142823741,-0.146563649,-0.066846013,-0.396352261,-0.157392487,0.128790796,0.655876935,0.039131936,-0.13360405,0.135705337],""dof_velocity"":[-3.754572868,-2.026413918,-0.247860238,-14.302036285,-0.956253827,-2.906754732,-8.123288155,-2.548080683,-2.738432407,5.531764984,0.022233533,-2.658568621,-0.660674334,-3.160382032,-11.524295807,1.046810269,-0.206778079,1.799574614,16.484716415,2.108397484,-13.13398838,-1.925041318,1.53641808,9.740494728,-11.544715881,15.771562576,-13.544156075,-10.771419525,5.663781643],""goal"":[-3.450000048,0.0,0.18273592],""robot_root_angular_velocity"":[-1.412720323,-7.34286499,1.12787807],""robot_root_linear_velocity"":[-0.322515547,0.05620084,-0.041385178],""robot_root_pose"":[2.283871174,0.002522117,0.798254788,-0.089119934,0.010993249,0.995959044,0.001518229]}",PI policy,False,2|smooth_hold|+box_y|0.9|0.5,144,0,67889,,,0,0,0.0,,,,,,,,,,,,,
pi,T0122,legged_gym/logs/Jul09_from_55500/model_73500.pt,2,smooth_hold,+box_y,0.9,1.0,0.1,0.15,0.15,1.125,9.932624816894531,11.422518640977373,0,,0,0.802416980266571,0.093961551785469,0.3706350326538086,1,0,0.6596920490264893,4582287138b2fc3a31a1cb25dd8705f72c204d9c,"{""box_angular_velocity"":[0.0,0.0,0.0],""box_linear_velocity"":[0.0,0.0,-0.196175486],""box_mass"":1.125,""box_pose"":[0.549999952,0.0,0.132547736,0.0,0.0,0.68435663,0.729147375],""dof_position"":[-0.237780809,-0.025950639,0.005912176,0.431112438,-0.165377572,0.055663545,0.131443098,0.032299895,0.046190694,0.269825906,-0.250445813,0.020467527,0.104477204,0.004905494,0.038970519,-0.071286865,0.109377429,-0.00606284,0.346385926,-0.141034573,-0.147619501,-0.0659502,-0.397222638,-0.156369403,0.128000021,0.657772839,0.038140442,-0.134024382,0.135641053],""dof_velocity"":[-3.723170042,-2.037189007,-0.247902557,-14.308513641,-0.969866395,-2.908161879,-8.095814705,-2.559491634,-2.739269257,5.529987812,0.007342046,-2.660553455,-0.661911964,-3.166270971,-11.513833046,1.023054957,-0.251062393,1.770554185,16.558387756,2.1219697,-13.192837715,-1.849751234,1.464424968,9.760338783,-11.547391891,15.874684334,-13.54074955,-10.804070473,5.615897655],""goal"":[-3.450000048,0.0,0.18273592],""robot_root_angular_velocity"":[-1.421434879,-7.328875542,1.125061154],""robot_root_linear_velocity"":[-0.327150285,0.055600896,-0.04376151],""robot_root_pose"":[2.28378129,0.002500449,0.798210204,-0.089273386,0.011016761,0.995945036,0.001546588]}",PI policy,True,2|smooth_hold|+box_y|0.9|1.0,2436,1,67926,68370.0,444.0,260,660,11.422518640977373,9.932624816894531,1.0,0.0,0.8135029673576355,0.27810776578544666,1.6806604862213137,4.121375560760498,-2.046635490475279,24.70392417907715,0.1486345760390219,0.7808986306190491,4.464452110795361,0.07553307694009462
pi,T0123,legged_gym/logs/Jul09_from_55500/model_73500.pt,2,smooth_hold,+box_y,0.9,2.0,0.1,0.15,0.15,1.125,9.932625,0.0,1,head_low,0,,,,0,0,4.006112575531006,2001667f2ea39525144607f495dd9cc19b2970b5,"{""box_angular_velocity"":[-0.246220425,-0.098983154,0.324429929],""box_linear_velocity"":[-0.05562406,0.001003618,-0.222470507],""box_mass"":1.125,""box_pose"":[0.549049556,2.6148e-05,0.132095248,-0.002392955,0.001025335,0.686806798,0.72683531],""dof_position"":[-0.237598211,-0.025724895,0.005885414,0.431192786,-0.165208027,0.055682935,0.131626546,0.032531366,0.046151694,0.269991517,-0.25039205,0.020491976,0.104322113,0.005092576,0.03960067,-0.070240892,0.112194479,-0.006548748,0.344315618,-0.143243685,-0.146719709,-0.066889815,-0.39647001,-0.157413349,0.128742486,0.656077325,0.039071161,-0.133620992,0.13574253],""dof_velocity"":[-3.740998983,-2.022694588,-0.246129334,-14.303725243,-0.957457423,-2.905762196,-8.114510536,-2.54618144,-2.737663031,5.535916805,0.019620709,-2.656668663,-0.659777701,-3.147711515,-11.512893677,1.066498995,-0.208474591,1.819071054,16.47341156,2.136261702,-13.135796547,-1.972849131,1.523870111,9.736992836,-11.54625988,15.783921242,-13.546159744,-10.77329731,5.663915157],""goal"":[-3.450000048,0.0,0.18273592],""robot_root_angular_velocity"":[-1.406385541,-7.332579613,1.125119567],""robot_root_linear_velocity"":[-0.322494805,0.054451026,-0.041377991],""robot_root_pose"":[2.283870935,0.002490495,0.798251867,-0.089087032,0.010922392,0.995962799,0.001513868]}",PI policy,False,2|smooth_hold|+box_y|0.9|2.0,84,0,68536,,,0,0,0.0,,,,,,,,,,,,,
pi,T0124,legged_gym/logs/Jul09_from_55500/model_73500.pt,2,smooth_hold,+box_y,1.1,0.5,0.1,0.15,0.15,1.125,12.13987636566162,7.89092019884187,0,,1,0.8251212239265442,1.747514009475708,1.272166132926941,1,0,1.2854011058807373,2ca4c43e9b058a9fcccad1b2232bb36b094477aa,"{""box_angular_velocity"":[0.672618151,-0.300420433,0.179238752],""box_linear_velocity"":[0.033689652,-0.002563326,-0.186210856],""box_mass"":1.125,""box_pose"":[0.550548136,-4.4258e-05,0.132714629,0.001759084,-0.00635018,0.685543656,0.728001714],""dof_position"":[-0.237285301,-0.026350558,0.005896532,0.430966944,-0.16551204,0.055689678,0.132243916,0.032053489,0.046180256,0.269787073,-0.251025379,0.020427672,0.103851572,0.004671078,0.038377546,-0.071688324,0.111822061,-0.005959525,0.347464085,-0.143093005,-0.147227928,-0.067092627,-0.393885165,-0.158520728,0.130056649,0.653409958,0.040091336,-0.132863685,0.135726064],""dof_velocity"":[-3.69987011,-2.04023695,-0.219868556,-14.315044403,-0.977586269,-2.914503098,-8.073449135,-2.565349817,-2.709582567,5.553555012,-0.017191259,-2.663327694,-0.661635637,-3.170675993,-11.556290627,0.988226235,-0.195298359,1.803678989,16.630430222,2.109781742,-13.163048744,-1.939331055,1.677898407,9.73107338,-11.54144001,15.634000778,-13.568096161,-10.718770981,5.724619389],""goal"":[-3.450000048,0.0,0.18273592],""robot_root_angular_velocity"":[-1.431528211,-7.326596737,1.130014539],""robot_root_linear_velocity"":[-0.336922407,0.054843113,-0.045488797],""robot_root_pose"":[2.28360796,0.002504884,0.79816258,-0.089187384,0.011171118,0.995951295,0.001305299]}",PI policy,True,2|smooth_hold|+box_y|1.1|0.5,1956,1,68558,68907.0,349.0,160,560,7.89092019884187,12.139877319335938,0.9089285714285714,1.0,0.8340508341789246,0.4012693030360554,1.7121052742004397,4.532551288604736,0.8005545971582511,44.49409866333008,0.2386400220649583,0.9804703593254088,10.250556463854654,0.20523544148439082
pi,T0125,legged_gym/logs/Jul09_from_55500/model_73500.pt,2,smooth_hold,+box_y,1.1,1.0,0.1,0.15,0.15,1.125,12.13987636566162,13.960857910569274,0,,1,0.9870116710662842,1.920939326286316,1.491607904434204,1,0,0.9998565316200256,7a0c2bca10fe7b1122051c4eeee2b7cde60101eb,"{""box_angular_velocity"":[0.235231087,-0.395617753,-0.117219053],""box_linear_velocity"":[-0.01284628,-0.008552996,-0.201948538],""box_mass"":1.125,""box_pose"":[0.549785674,-0.000155475,0.132452279,-0.000968523,-0.004248995,0.683425009,0.730007589],""dof_position"":[-0.237504661,-0.025853775,0.006036321,0.43103084,-0.165478185,0.055635799,0.131534457,0.032293554,0.046327733,0.269847393,-0.250461638,0.02045553,0.104385905,0.004894277,0.038851645,-0.071677633,0.110414565,-0.005523751,0.3466717,-0.142021105,-0.147115946,-0.066415772,-0.394567132,-0.158518031,0.130100369,0.653554082,0.040116869,-0.132942185,0.135785863],""dof_velocity"":[-3.715891838,-2.03937149,-0.24347426,-14.314283371,-0.968956709,-2.911160231,-8.097664833,-2.566792727,-2.738143206,5.530031681,0.007752642,-2.663758993,-0.658035934,-3.182960033,-11.530024529,1.002031565,-0.200027421,1.774640322,16.572502136,2.087733507,-13.165559769,-1.856998682,1.639831305,9.746249199,-11.542132378,15.648756027,-13.571604729,-10.726818085,5.728056908],""goal"":[-3.450000048,0.0,0.18273592],""robot_root_angular_velocity"":[-1.428341031,-7.331593513,1.110469222],""robot_root_linear_velocity"":[-0.329401463,0.05703776,-0.043222707],""robot_root_pose"":[2.283745766,0.00250057,0.79821384,-0.089236073,0.011001168,0.995948315,0.001688133]}",PI policy,True,2|smooth_hold|+box_y|1.1|1.0,1920,1,69048,69363.0,315.0,260,660,13.960857910569274,12.13987636566162,0.9666666666666667,1.0,0.9870116710662842,0.41837932092109414,1.6419187784194946,5.276543617248535,0.4670995154954267,25.243053436279297,0.176857019577768,0.9985793828964232,7.136621533830961,0.1321524522352664
pi,T0126,legged_gym/logs/Jul09_from_55500/model_73500.pt,2,smooth_hold,+box_y,1.1,2.0,0.1,0.15,0.15,1.125,12.13987636566162,26.10073428421062,0,,1,0.9978941679000854,0.7792259454727173,0.47263965010643,1,0,0.4434849619865417,522319d3f9f8ab11609deedf691f3596135ec52a,"{""box_angular_velocity"":[0.048187703,-0.192678288,0.388247848],""box_linear_velocity"":[0.012777412,0.001801681,-0.193711311],""box_mass"":1.125,""box_pose"":[0.550240397,3.7745e-05,0.132597908,-0.001131797,-0.001510117,0.687079549,0.726579607],""dof_position"":[-0.237634867,-0.02593169,0.005929287,0.431069225,-0.16546759,0.055666205,0.131646886,0.032340929,0.046222299,0.269774288,-0.250586569,0.020462045,0.104288146,0.004845676,0.038689792,-0.072343245,0.111985929,-0.004781857,0.345559299,-0.143820509,-0.144941732,-0.067664102,-0.395194858,-0.15779525,0.129347369,0.654850423,0.039471194,-0.133283481,0.13570869],""dof_velocity"":[-3.720676661,-2.031698227,-0.240139499,-14.31306839,-0.972333968,-2.908490658,-8.095598221,-2.555727005,-2.730574369,5.533401966,0.000486802,-2.659143209,-0.655165792,-3.163861752,-11.544141769,0.984382391,-0.160888314,1.795367002,16.495973587,2.036705494,-13.053783417,-1.903471112,1.601911902,9.738120079,-11.542102814,15.712204933,-13.55454731,-10.748855591,5.687832355],""goal"":[-3.450000048,0.0,0.18273592],""robot_root_angular_velocity"":[-1.41893363,-7.336890221,1.122579336],""robot_root_linear_velocity"":[-0.331103951,0.055626862,-0.044053461],""robot_root_pose"":[2.283716202,0.002511932,0.798195004,-0.089272372,0.011022954,0.995945096,0.001514627]}",PI policy,True,2|smooth_hold|+box_y|1.1|2.0,2480,1,69529,69934.0,405.0,460,860,26.10073428421062,12.13987636566162,0.9802325581395349,1.0,1.0306413173675537,0.27990203962531374,1.7368184328079224,5.658903121948242,-1.1296612093181804,18.419178009033203,0.1545326519271543,0.9995956420898438,4.415067175203978,0.07906508096815273
pi,T0127,legged_gym/logs/Jul09_from_55500/model_73500.pt,2,smooth_hold,-box_y,0.1,0.5,0.1,0.15,0.15,1.125,1.103625,0.0,1,head_low,0,,,,0,0,4.00028133392334,dfbb580cb556e5f4e949dc01122ee921576f1dd5,"{""box_angular_velocity"":[0.109807529,-0.24317506,0.380398571],""box_linear_velocity"":[0.006977762,7.8098e-05,-0.198620692],""box_mass"":1.125,""box_pose"":[0.550111175,9.711e-06,0.132505596,-0.001363706,-0.002256938,0.687149227,0.726511359],""dof_position"":[-0.237120226,-0.025833046,0.005921193,0.431182891,-0.165838301,0.055651426,0.132046327,0.032413036,0.046223748,0.269865185,-0.250727326,0.020462953,0.104379632,0.004883512,0.038649727,-0.071239658,0.111641429,-0.005881225,0.345882475,-0.142795339,-0.146355495,-0.066969022,-0.395629168,-0.157191321,0.1289552,0.655918479,0.03902176,-0.13349469,0.135708064],""dof_velocity"":[-3.702237844,-2.028646946,-0.245641366,-14.306513786,-0.978011012,-2.906728506,-8.0823946,-2.552320004,-2.736380339,5.540445328,-8.2827e-05,-2.657046556,-0.658503413,-3.161004066,-11.547159195,1.020493746,-0.200387776,1.805470228,16.540739059,2.115249634,-13.123335838,-1.926378965,1.567664623,9.74861145,-11.540540695,15.770677567,-13.549689293,-10.764413834,5.666759968],""goal"":[-3.450000048,0.0,0.18273592],""robot_root_angular_velocity"":[-1.415602803,-7.326617241,1.12201488],""robot_root_linear_velocity"":[-0.335005045,0.055883408,-0.047117189],""robot_root_pose"":[2.283644199,0.002519308,0.798141539,-0.089138664,0.010992844,0.995957375,0.001550698]}",PI policy,False,2|smooth_hold|-box_y|0.1|0.5,132,0,70150,,,0,0,0.0,,,,,,,,,,,,,
pi,T0128,legged_gym/logs/Jul09_from_55500/model_73500.pt,2,smooth_hold,-box_y,0.1,1.0,0.1,0.15,0.15,1.125,1.1036250591278076,1.2691688276855957,0,,1,2.862172365188598,-0.038100428879261,0.4943180382251739,0,0,0.5053823590278625,2ca4c43e9b058a9fcccad1b2232bb36b094477aa,"{""box_angular_velocity"":[0.672618151,-0.300420433,0.179238752],""box_linear_velocity"":[0.033689652,-0.002563326,-0.186210856],""box_mass"":1.125,""box_pose"":[0.550548136,-4.4258e-05,0.132714629,0.001759084,-0.00635018,0.685543656,0.728001714],""dof_position"":[-0.237285301,-0.026350558,0.005896532,0.430966944,-0.16551204,0.055689678,0.132243916,0.032053489,0.046180256,0.269787073,-0.251025379,0.020427672,0.103851572,0.004671078,0.038377546,-0.071688324,0.111822061,-0.005959525,0.347464085,-0.143093005,-0.147227928,-0.067092627,-0.393885165,-0.158520728,0.130056649,0.653409958,0.040091336,-0.132863685,0.135726064],""dof_velocity"":[-3.69987011,-2.04023695,-0.219868556,-14.315044403,-0.977586269,-2.914503098,-8.073449135,-2.565349817,-2.709582567,5.553555012,-0.017191259,-2.663327694,-0.661635637,-3.170675993,-11.556290627,0.988226235,-0.195298359,1.803678989,16.630430222,2.109781742,-13.163048744,-1.939331055,1.677898407,9.73107338,-11.54144001,15.634000778,-13.568096161,-10.718770981,5.724619389],""goal"":[-3.450000048,0.0,0.18273592],""robot_root_angular_velocity"":[-1.431528211,-7.326596737,1.130014539],""robot_root_linear_velocity"":[-0.336922407,0.054843113,-0.045488797],""robot_root_pose"":[2.28360796,0.002504884,0.79816258,-0.089187384,0.011171118,0.995951295,0.001305299]}",PI policy,True,2|smooth_hold|-box_y|0.1|1.0,2448,1,70184,70631.0,447.0,260,660,1.2691688276855957,1.1036250591278076,0.8212121212121212,1.0,2.9797542095184326,0.4727330048991875,2.8087058067321777,7.670400619506836,0.31945710582058934,2.9500834941864014,0.10804900490170849,1.0,3.014849080325979,0.056376818278953064
